DATAFLOW,FREQ,RESIDENCE_TERR,DATA_TYPE,MAIN_DESTINATION,TYPE_TRIP,MAIN_TYPE_ACCOMMODATION,SEX,AGE,LABPROF_STATUS_C,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_RESIDENCE_TERR,NOTE_DATA_TYPE,NOTE_MAIN_DESTINATION,NOTE_TYPE_TRIP,NOTE_MAIN_TYPE_ACCOMMODATION,NOTE_SEX,NOTE_AGE,NOTE_LABPROF_STATUS_C,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITE,HOL,9,9,TOTAL,99,2016,11,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITE,HOL,9,9,TOTAL,99,2017,12.4,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITE,HOL,9,9,TOTAL,99,2018,8.1,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITE,HOL,9,9,TOTAL,99,2019,8.7,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITE,HOL,9,9,TOTAL,99,2020,14.6,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITE,HOL,9,9,TOTAL,99,2021,12.8,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITE,HOL,9,9,TOTAL,99,2022,9.9,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITE,HOL,9,9,TOTAL,99,2023,14.2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITE,HOLL,9,9,TOTAL,99,2016,10.9,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITE,HOLL,9,9,TOTAL,99,2017,12.2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITE,HOLL,9,9,TOTAL,99,2018,7.1,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITE,HOLL,9,9,TOTAL,99,2019,7.2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITE,HOLL,9,9,TOTAL,99,2020,14.4,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITE,HOLL,9,9,TOTAL,99,2021,12.7,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITE,HOLL,9,9,TOTAL,99,2022,9.4,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITE,HOLL,9,9,TOTAL,99,2023,14,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITE,HOLS,9,9,TOTAL,99,2016,11.3,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITE,HOLS,9,9,TOTAL,99,2017,14.3,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITE,HOLS,9,9,TOTAL,99,2018,14.4,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITE,HOLS,9,9,TOTAL,99,2019,21.1,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITE,HOLS,9,9,TOTAL,99,2020,16.3,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITE,HOLS,9,9,TOTAL,99,2021,14,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITE,HOLS,9,9,TOTAL,99,2022,13.4,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITE,HOLS,9,9,TOTAL,99,2023,16.1,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITE,TRIP,9,9,TOTAL,99,2016,11.4,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITE,TRIP,9,9,TOTAL,99,2017,12.5,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITE,TRIP,9,9,TOTAL,99,2018,8.3,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITE,TRIP,9,9,TOTAL,99,2019,9,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITE,TRIP,9,9,TOTAL,99,2020,15.4,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITE,TRIP,9,9,TOTAL,99,2021,13.2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITE,TRIP,9,9,TOTAL,99,2022,10.5,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITE,TRIP,9,9,TOTAL,99,2023,15.2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,BUS,9,9,TOTAL,99,2016,1,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,BUS,9,9,TOTAL,99,2017,12.6,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,BUS,9,9,TOTAL,99,2018,8.9,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,BUS,9,9,TOTAL,99,2019,6.3,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,BUS,9,9,TOTAL,99,2020,8,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,BUS,9,9,TOTAL,99,2021,9.6,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,BUS,9,9,TOTAL,99,2022,11.8,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,BUS,9,9,TOTAL,99,2023,9.1,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,HOL,9,9,TOTAL,99,2016,23.2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,HOL,9,9,TOTAL,99,2017,33.8,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,HOL,9,9,TOTAL,99,2018,27.4,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,HOL,9,9,TOTAL,99,2019,18.4,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,HOL,9,9,TOTAL,99,2020,30.6,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,HOL,9,9,TOTAL,99,2021,36.2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,HOL,9,9,TOTAL,99,2022,27.4,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,HOL,9,9,TOTAL,99,2023,32.3,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,HOLL,9,9,TOTAL,99,2016,26.5,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,HOLL,9,9,TOTAL,99,2017,37.6,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,HOLL,9,9,TOTAL,99,2018,31.3,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,HOLL,9,9,TOTAL,99,2019,19.8,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,HOLL,9,9,TOTAL,99,2020,33.8,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,HOLL,9,9,TOTAL,99,2021,39.2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,HOLL,9,9,TOTAL,99,2022,29.5,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,HOLL,9,9,TOTAL,99,2023,35,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,HOLS,9,9,TOTAL,99,2016,4.9,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,HOLS,9,9,TOTAL,99,2017,8.2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,HOLS,9,9,TOTAL,99,2018,4.1,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,HOLS,9,9,TOTAL,99,2019,6.6,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,HOLS,9,9,TOTAL,99,2020,3,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,HOLS,9,9,TOTAL,99,2021,5.8,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,HOLS,9,9,TOTAL,99,2022,10.6,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,HOLS,9,9,TOTAL,99,2023,8.8,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,TRIP,9,9,TOTAL,99,2016,22.2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,TRIP,9,9,TOTAL,99,2017,33.1,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,TRIP,9,9,TOTAL,99,2018,26.5,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,TRIP,9,9,TOTAL,99,2019,17.9,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,TRIP,9,9,TOTAL,99,2020,29.7,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,TRIP,9,9,TOTAL,99,2021,34.8,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,TRIP,9,9,TOTAL,99,2022,26.8,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,ITF_G,TRIP,9,9,TOTAL,99,2023,31.1,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,BUS,9,9,TOTAL,99,2016,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,BUS,9,9,TOTAL,99,2017,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,BUS,9,9,TOTAL,99,2018,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,BUS,9,9,TOTAL,99,2019,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,BUS,9,9,TOTAL,99,2020,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,BUS,9,9,TOTAL,99,2021,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,BUS,9,9,TOTAL,99,2022,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,BUS,9,9,TOTAL,99,2023,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,HOL,9,9,TOTAL,99,2016,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,HOL,9,9,TOTAL,99,2017,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,HOL,9,9,TOTAL,99,2018,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,HOL,9,9,TOTAL,99,2019,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,HOL,9,9,TOTAL,99,2020,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,HOL,9,9,TOTAL,99,2021,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,HOL,9,9,TOTAL,99,2022,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,HOL,9,9,TOTAL,99,2023,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,HOLL,9,9,TOTAL,99,2016,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,HOLL,9,9,TOTAL,99,2017,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,HOLL,9,9,TOTAL,99,2018,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,HOLL,9,9,TOTAL,99,2019,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,HOLL,9,9,TOTAL,99,2020,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,HOLL,9,9,TOTAL,99,2021,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,HOLL,9,9,TOTAL,99,2022,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,HOLL,9,9,TOTAL,99,2023,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,HOLS,9,9,TOTAL,99,2016,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,HOLS,9,9,TOTAL,99,2017,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,HOLS,9,9,TOTAL,99,2018,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,HOLS,9,9,TOTAL,99,2019,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,HOLS,9,9,TOTAL,99,2020,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,HOLS,9,9,TOTAL,99,2021,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,HOLS,9,9,TOTAL,99,2022,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,HOLS,9,9,TOTAL,99,2023,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,TRIP,9,9,TOTAL,99,2016,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,TRIP,9,9,TOTAL,99,2017,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,TRIP,9,9,TOTAL,99,2018,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,TRIP,9,9,TOTAL,99,2019,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,TRIP,9,9,TOTAL,99,2020,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,TRIP,9,9,TOTAL,99,2021,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,TRIP,9,9,TOTAL,99,2022,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,TOTAL,TRIP,9,9,TOTAL,99,2023,100,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,BUS,9,9,TOTAL,99,2016,53.4,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,BUS,9,9,TOTAL,99,2017,33.4,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,BUS,9,9,TOTAL,99,2018,57.1,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,BUS,9,9,TOTAL,99,2019,48.7,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,BUS,9,9,TOTAL,99,2020,29.4,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,BUS,9,9,TOTAL,99,2021,35,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,BUS,9,9,TOTAL,99,2022,29.1,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,BUS,9,9,TOTAL,99,2023,38.2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,HOL,9,9,TOTAL,99,2016,21.7,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,HOL,9,9,TOTAL,99,2017,19.1,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,HOL,9,9,TOTAL,99,2018,27.8,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,HOL,9,9,TOTAL,99,2019,34.1,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,HOL,9,9,TOTAL,99,2020,10.2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,HOL,9,9,TOTAL,99,2021,12.5,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,HOL,9,9,TOTAL,99,2022,25.6,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,HOL,9,9,TOTAL,99,2023,17,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,HOLL,9,9,TOTAL,99,2016,24,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,HOLL,9,9,TOTAL,99,2017,19.1,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,HOLL,9,9,TOTAL,99,2018,28.7,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,HOLL,9,9,TOTAL,99,2019,35.7,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,HOLL,9,9,TOTAL,99,2020,10.8,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,HOLL,9,9,TOTAL,99,2021,13.1,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,HOLL,9,9,TOTAL,99,2022,27.3,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,HOLL,9,9,TOTAL,99,2023,17.3,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,HOLS,9,9,TOTAL,99,2016,9,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,HOLS,9,9,TOTAL,99,2017,18.9,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,HOLS,9,9,TOTAL,99,2018,22.4,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,HOLS,9,9,TOTAL,99,2019,20.9,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,HOLS,9,9,TOTAL,99,2020,5.5,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,HOLS,9,9,TOTAL,99,2021,6.4,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,HOLS,9,9,TOTAL,99,2022,11.9,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,HOLS,9,9,TOTAL,99,2023,13.9,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,TRIP,9,9,TOTAL,99,2016,23.1,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,TRIP,9,9,TOTAL,99,2017,19.6,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,TRIP,9,9,TOTAL,99,2018,29.2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,TRIP,9,9,TOTAL,99,2019,34.7,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,TRIP,9,9,TOTAL,99,2020,11,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,TRIP,9,9,TOTAL,99,2021,13.7,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,TRIP,9,9,TOTAL,99,2022,25.7,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITC,NI_PERC_SAME_RIP_1,WRL_X_ITA,TRIP,9,9,TOTAL,99,2023,18,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITD,NI_ABS_1,IT,BUS,9,9,TOTAL,99,2016,4134,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITD,NI_ABS_1,IT,BUS,9,9,TOTAL,99,2017,3089,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITD,NI_ABS_1,IT,BUS,9,9,TOTAL,99,2018,4319,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITD,NI_ABS_1,IT,BUS,9,9,TOTAL,99,2019,4493,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITD,NI_ABS_1,IT,BUS,9,9,TOTAL,99,2020,1236,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITD,NI_ABS_1,IT,BUS,9,9,TOTAL,99,2021,2692,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITD,NI_ABS_1,IT,BUS,9,9,TOTAL,99,2022,1680,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITD,NI_ABS_1,IT,BUS,9,9,TOTAL,99,2023,1327,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITD,NI_ABS_1,IT,HOL,9,9,TOTAL,99,2016,61523,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITD,NI_ABS_1,IT,HOL,9,9,TOTAL,99,2017,65486,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITD,NI_ABS_1,IT,HOL,9,9,TOTAL,99,2018,71387,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITD,NI_ABS_1,IT,HOL,9,9,TOTAL,99,2019,68154,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITD,NI_ABS_1,IT,HOL,9,9,TOTAL,99,2020,50981,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITD,NI_ABS_1,IT,HOL,9,9,TOTAL,99,2021,52547,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITD,NI_ABS_1,IT,HOL,9,9,TOTAL,99,2022,57432,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITD,NI_ABS_1,IT,HOL,9,9,TOTAL,99,2023,54289,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITD,NI_ABS_1,IT,HOLL,9,9,TOTAL,99,2016,44040,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITD,NI_ABS_1,IT,HOLL,9,9,TOTAL,99,2017,51536,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITD,NI_ABS_1,IT,HOLL,9,9,TOTAL,99,2018,57967,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITD,NI_ABS_1,IT,HOLL,9,9,TOTAL,99,2019,54176,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITD,NI_ABS_1,IT,HOLL,9,9,TOTAL,99,2020,41781,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITD,NI_ABS_1,IT,HOLL,9,9,TOTAL,99,2021,44991,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITD,NI_ABS_1,IT,HOLL,9,9,TOTAL,99,2022,45960,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITD,NI_ABS_1,IT,HOLL,9,9,TOTAL,99,2023,43677,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITD,NI_ABS_1,IT,HOLS,9,9,TOTAL,99,2016,17482,,,,,,,,,,,,,,
IT1:68_357(1.0),A,ITD,NI_ABS_1,IT,HOLS,9,9,TOTAL,99,2017,13951,,,,,,,,,,,,,,
